"Organization","DynCount","FuncCount","DecCount"
atarola,"1","18","5"
atavory,"24","14","3"
atbentley,"6","15","1"
atbrask,"12","6","0"
ateliedocodigo,"3","17","2"
atengler,"11","23","3"
atframework,"1","2","0"
athre0z,"5","43","8"
atilaneves,"2","7","0"
atlab,"3","18","0"
atlassian,"10","6","16"
atmtools,"13","81","71"
atom,"1","1","0"
atomgomba,"2","4","7"
Atomidata,"26","1","4"
atomistic-machine-learning,"1","19","4"
Atomistica,"4","21","0"
AtomLinter,"39","91","37"
Atos-FiwareOps,"1","2","6"
atpy,"14","16","22"
atreichel,"3","2","0"
Atrides,"12","3","7"
att,"9","16","4"
att-comdev,"66","162","73"
attakei,"11","3","0"
attardi,"9","67","19"
attdona,"3","2","2"
AtteqCom,"87","40","114"
attm2x,"3","7","26"
attwad,"1","7","17"
atugushev,"3","1","0"
atupal,"3","4","2"
atztogo,"2","95","14"
aubio,"8","51","0"
aubreyrjones,"10","35","0"
auDeep,"14","64","97"
AudioCommons,"7","10","21"
audiohacked,"1","17","38"
audiolion,"17","2","30"
AurelienLourot,"3","6","2"
aurigadl,"5","27","1"
Aurora-Team,"1","67","402"
aurusov,"1","4","0"
aurzenligl,"20","92","72"
austinbyers,"3","8","41"
austinhyde,"1","8","1"
austinlostinboston,"2","13","15"
AustinRochford,"1","13","0"
AUTBS,"4","24","0"
Authentise,"1","10","0"
autocomplete-python,"3","2","1"
Autodesk,"113","128","175"
autodesk-cloud,"8","62","0"
AutoGentoo,"1","1","1"
autogestion,"1","19","8"
autokey,"1","27","16"
autolab,"1","3","0"
Automattic,"5","13","0"
automl,"11","64","58"
autosportlabs,"3","65","80"
autotest,"70","56","56"
autti,"2","6","1"
auvsi-suas,"4","32","17"
ava-project,"9","8","30"
avalente,"2","47","5"
avalentino,"16","35","10"
avara1986,"8","10","35"
avatartwo,"7","15","5"
avelino,"7","21","10"
Averroes,"61","73","13"
AversivePlusPlus,"43","123","176"
avian2,"3","7","0"
Avikalp7,"1","1","1"
avinassh,"2","29","1"
Avira,"16","50","59"
avocado-framework,"115","82","87"
avocado-framework-tests,"21","14","53"
avolkov1,"10","26","33"
AVSystem,"10","43","46"
avyfain,"1","5","0"
awahlig,"3","5","0"
awamper,"1","26","37"
awemulya,"40","72","77"
awentzonline,"8","12","0"
AwesomeTTS,"17","162","2"
awesto,"57","37","89"
awolfly9,"1","14","0"
aws,"12","17","28"
aws-quickstart,"11","15","6"
awslabs,"15","130","89"
axbaretto,"226","989","385"
axelpale,"2","1","0"
axialmarket,"6","4","0"
Axilent,"2","2","1"
axiom-data-science,"4","7","0"
axsemantics,"4","1","1"
axt,"8","16","2"
Ayehavgunne,"2","10","40"
ayeowch,"4","9","1"
aykut,"3","5","0"
aymanfarhat,"6","3","0"
azatoth,"36","56","0"
azavea,"45","118","64"
AZCompTox,"2","11","0"
Azelphur,"2","4","0"
aziele,"3","22","5"
azizk,"5","36","9"
azlux,"1","7","1"
AzMoo,"3","4","0"
azogue,"1","22","23"
Azure,"146","593","785"
b-com,"3","1","1"
b-jesch,"18","12","64"
b-mueller,"2","73","79"
b12io,"21","41","50"
b1naryth1ef,"18","57","60"
b3j0f,"22","24","20"
b6d,"7","9","4"
baali,"3","7","5"
babbel,"2","50","36"
babelsberg,"16","31","19"
babraham123,"1","44","0"
babybunny,"18","18","5"
babyliynfg,"148","196","52"
bachelorwhc,"3","4","0"
bacher09,"4","6","25"
Bachmann1234,"4","29","28"
back-to,"8","94","74"
backupchecker,"2","7","19"
baharev,"4","208","2"
Bahus,"9","4","7"
baidu,"7","10","0"
baidubce,"3","1","9"
baifendian,"3","3","3"
BAILOOL,"1","17","1"
baishancloud,"31","192","24"
bajibabu,"13","32","0"
Bakterija,"37","49","37"
bakwc,"5","11","13"
balabit,"15","11","24"
balanced,"142","51","44"
balanced-ops,"1","4","0"
balancehero,"7","4","20"
Balasys,"2","14","3"
balint256,"40","260","11"
balrok,"2","8","5"
bambinos,"11","25","3"
bamos,"10","67","7"
bamthomas,"1","14","0"
Ban3,"2","3","3"
banbanchs,"2","7","0"
Bang3DEngine,"1","2","0"
banga,"5","8","1"
banglakit,"3","233","20"
banjiewen,"5","3","2"
banxi1988,"2","15","63"
baoblackcoal,"4","6","12"
baoboa,"23","70","44"
baojie,"4","10","0"
bapakode,"7","22","10"
barabo,"2","14","8"
baranbartu,"15","51","18"
barbagroup,"2","53","0"
barichd,"1","4","28"
Barmaley13,"1","8","4"
barnybug,"3","3","8"
baroquehq,"2","10","13"
BarraQDA,"11","60","0"
BarrelfishOS,"2","19","0"
barrust,"1","10","62"
barry-scott,"18","54","15"
barsanuphe,"2","25","4"
barseghyanartur,"20","5","25"
barszczmm,"8","5","7"
bartosh,"17","117","147"
bartoszj,"9","4","293"
bartTC,"17","13","19"
bartvm,"1","7","1"
Bartzi,"3","77","21"
baruchel,"6","31","4"
base4sistemas,"26","35","51"
basecrm,"202","7","56"
bashalex,"3","35","19"
basho,"29","46","46"
bashu,"47","11","12"
basicthinker,"47","22","11"
basilfx,"1","7","5"
BasioMeusPuga,"1","18","0"
baskoopmans,"53","18","9"
bassio,"7","45","51"
bast,"1","14","0"
bastibl,"41","434","18"
BastienFaure,"2","3","2"
BastilleResearch,"6","18","3"
bastings,"16","111","141"
BatedUrGonnaDie,"1","17","5"
batiste,"49","29","16"
batuhaniskr,"6","2","2"
baudm,"1","4","9"
baudren,"9","40","1"
bauman,"4","10","4"
baverman,"27","139","45"
baxen,"4","6","7"
bayandin,"1","16","3"
bayangan1991,"1","6","3"
bayerj,"3","17","0"
bayesimpact,"13","328","10"
bayespy,"1","40","35"
bazad,"1","15","2"
bazelbuild,"18","151","11"
bazitur,"23","161","53"
bazzisoft,"1","10","0"
BB-UCL,"2","136","0"
bbangert,"16","15","7"
bbaronSVK,"4","4","40"
bbayles,"5","16","0"
bbc,"12","38","1"
bbc2,"3","34","1"
bbci,"14","55","24"
bbengfort,"25","47","21"
bbfamily,"16","3","2"
bbglab,"17","48","58"
bblais,"1","4","0"
bblfsh,"3","19","6"
BBN-Q,"70","282","73"
bboe,"1","6","4"
bbulkow,"11","1","1"
BBVA,"8","10","32"
bcb,"2","44","36"
bccp,"28","86","62"
bcdev,"2","10","0"
bcgov,"26","17","12"
bcicen,"5","58","8"
bcj,"6","8","8"
bcongdon,"1","1","1"
bconstantin,"20","8","4"
bcornec,"7","2","5"
bcwaldon,"3","11","6"
bd-j,"14","72","53"
BD2KGenomics,"1","15","1"
Bdanilko,"1","8","0"
bdarnell,"2","39","3"
bdauvergne,"6","7","1"
bdcht,"25","134","305"
bdecost,"1","11","1"
bdeeney,"12","4","12"
bdestombe,"4","4","11"
bdkearns,"2","24","101"
beachmachine,"25","35","3"
beaker-project,"46","170","134"
beancount,"14","65","23"
bear,"8","11","7"
Bearle,"2","29","0"
bearstech,"9","53","32"
beastbikes,"17","4","18"
beavyHQ,"19","27","18"
bebraw,"10","7","1"
Becksteinlab,"13","59","33"
Bedrock-py,"8","25","0"
bee-keeper,"9","1","19"
beebeeep,"1","9","2"
beedesk,"28","8","12"
beeftornado,"1","3","3"
Beefywhale,"7","12","1"
beerfactory,"3","190","71"
beetbox,"34","115","29"
beeverycreative,"24","57","79"
befelix,"11","42","71"
behave,"7","2","2"
behavior3,"5","2","1"
behnam,"1","1","8"
beiko-lab,"332","791","263"
belangeo,"17","123","28"
bell345,"2","5","0"
BelledonneCommunications,"1","46","8"
beloglazov,"2","44","101"
belson17,"1","8","0"
beltashazzer,"1","23","0"
beluganos,"3","15","4"
belvedere-trading,"8","3","4"
ben-albrecht,"8","64","4"
ben174,"1","2","0"
benadida,"26","28","19"
benallard,"2","19","45"
BenaroyaResearch,"38","114","5"
benbacardi,"2","2","0"
benbovy,"24","78","9"
bendavis78,"12","18","3"
bendgk,"1","2","0"
bendichter,"1","12","1"
bendikro,"3","2","6"
bendudson,"4","30","1"
benediktkr,"2","9","2"
benediktschmitt,"12","50","16"
benelot,"4","14","0"
bengolder,"1","36","6"
bengosney,"8","7","26"
benhamner,"3","86","0"
benhodgson,"3","11","0"
benhoff,"29","47","4"
benhoyt,"16","30","0"
beniz,"2","5","0"
benjamin-hodgson,"14","254","102"
benjamin347,"1","7","0"
BenjaminSchubert,"2","2","0"
benjaminwhite,"3","5","17"
benjaoming,"4","6","11"
benjiec,"10","4","2"
benjmarshall,"1","2","0"
benkonrath,"22","5","7"
BenLangmead,"2","19","11"
benliles,"3","1","9"
benmaier,"2","25","0"
bennylope,"32","26","42"
bennyrowland,"7","1","7"
benoitbryon,"16","16","11"
benoitc,"116","50","78"
benoitsteiner,"15","163","48"
BenoitZugmeyer,"1","5","6"
benpruitt,"1","16","1"
benreynwar,"3","103","4"
bensondaled,"23","74","10"
bensquire,"2","1","0"
bentzinir,"30","40","0"
benvanwerkhoven,"5","111","15"
benweatherman,"6","2","2"
benweier,"2","21","2"
benzkji,"5","1","3"
Beomi,"3","2","0"
beOn,"15","1","15"
bepress,"1","6","3"
beregond,"6","18","16"
berendkleinhaneveld,"32","56","19"
berggren,"2","1","0"
berkeleydeeprlcourse,"5","33","10"
berkerpeksag,"7","17","2"
berlincode,"7","4","3"
bernard357,"5","10","45"
BernardFW,"19","61","21"
bernardopires,"20","17","17"
bernardorufino,"1","3","7"
Bernator,"23","9","15"
BerryAI,"3","10","9"
Berserker66,"24","19","2"
berteh,"1","3","1"
Bertrand256,"3","34","14"
BertrandBordage,"11","44","19"
beschulz,"4","11","0"
best-coloc-ever,"12","136","50"
bethebunny,"2","4","6"
bethgelab,"2","75","58"
betterlife,"44","8","148"
BetterWorks,"9","15","0"
beville,"3","2","9"
bewest,"8","6","3"
Beyond-Imagination,"7","44","10"
BeyondTheClouds,"7","90","31"
bfaviero,"3","9","8"
bfelbo,"1","34","1"
bfirsh,"2","4","2"
bfontaine,"2","12","1"
bgaifullin,"1","8","8"
bgamari,"1","19","9"
bgilmore,"3","1","1"
bgirer,"4","3","1"
BGmi,"4","25","34"
bgottula,"3","8","3"
bgreenlee,"4","9","1"
bgribble,"23","140","93"
bgroff,"9","4","6"
bgromov,"2","1","0"
bgschiller,"2","4","7"
bh107,"32","169","15"
BhallaLab,"42","217","49"
bhanduroshan,"1","4","0"
bharadwaj-raju,"6","6","0"
bharadwajyarlagadda,"1","13","27"
bhargavvader,"4","63","4"
bhaugen,"27","41","12"
bhaveshAn,"9","5","15"
bhavyanshu,"1","2","0"
bhdouglass,"4","8","1"
bhillmann,"4","17","0"
bhmm,"21","5","61"
bhodorog,"4","14","2"
bhzunami,"5","46","4"
biasmv,"1","4","3"
BibleBot,"5","4","1"
BibMartin,"1","18","0"
biesnecker,"4","23","0"
big-data-lab-team,"2","5","0"
bigaidream-projects,"1","189","6"
bigartm,"1","55","11"
bigbn,"10","4","0"
BigBrotherTrade,"7","3","3"
bigcommerce,"2","13","33"
BigDataforYou,"76","214","73"
BigDataRepublic,"2","51","4"
biggles-plot,"2","2","1"
bigjason,"1","18","3"
biglizards,"4","4","13"
bigmlcom,"29","153","0"
bignerdranch,"2","2","1"
BigRoy,"5","36","47"
Bihaqo,"5","30","13"
bihealth,"8","24","23"
biicode,"7","35","77"
bijij,"4","5","33"
bil-elmoussaoui,"27","10","51"
BillBillBillBill,"37","117","65"
billpmurphy,"5","48","17"
billvsme,"4","8","0"
BillWang139967,"9","15","29"
billychasen,"1","8","11"
binary-array-ld,"8","5","0"
binaryage,"22","37","3"
binarybin,"2","3","0"
binarydud,"27","14","31"
bingweichen,"4","1","2"
binhex,"154","104","114"
binji,"1","6","0"
BinPy,"7","21","9"
bintlabs,"34","50","8"
binux,"20","36","28"
biocommons,"5","89","139"
bioconda,"4","41","27"
biocore,"35","527","229"
biogeochemistry,"2","11","1"
bioidiap,"1","29","0"
bioinf-jku,"3","40","0"
bioinform,"2","70","0"
biojppm,"30","16","40"
biokit,"6","29","12"
biolab,"138","487","67"
biolink,"10","121","39"
biomadeira,"1","1","0"
BioMedIA,"12","24","1"
bionikspoon,"15","188","58"
biorack,"9","36","0"
biosbits,"17","28","5"
biosustain,"46","237","118"
biothings,"57","139","30"
bird-house,"2","26","1"
birdsarah,"1","4","2"
birgander2,"11","30","26"
BirkbeckCTP,"15","60","110"
birnstiel,"12","3","0"
BishopFox,"2","11","26"
bistaray,"1","4","0"
bistromath,"3","12","0"
bit-bots,"1","5","55"
bit-ml,"6","7","1"
bitchute-kodi,"2","2","5"
Bitcoin-ABC,"3","188","5"
Bitcoin-com,"9","79","1"
bitcoinknots,"1","40","0"
BitcoinUnlimited,"9","260","5"
bitcraft,"118","298","105"
bitcraze,"15","43","13"
BitFunnel,"1","15","0"
bitjammer,"3","10","2"
Bitl,"43","211","145"
bitly,"3","13","3"
bitmaintech,"6","20","6"
bitmovin,"3","1","520"
bitprophet,"27","30","21"
bitsawer,"3","18","0"
bitsofbits,"2","6","7"
bittorrent,"2","29","0"
bitwrap,"6","9","18"
bitxbay,"1","36","12"
bivab,"5","13","6"
bizreach,"5","37","0"
bjinwright,"1","1","0"
bjmorgan,"3","165","25"
bjodah,"67","283","28"
bjoernricks,"4","7","4"
bjonnh,"2","4","0"
bjornaa,"14","6","0"
bjorns,"2","16","21"
bkg,"35","20","38"
bkidwell,"1","2","0"
bkircher,"17","3","5"
bkuczenski,"26","335","186"
blaa,"2","3","2"
blab,"7","4","0"
blabla1337,"1","3","0"
blablack,"18","9","17"
black-security,"11","40","2"
blackberry,"2","37","14"
blackchair,"9","15","0"
blackducksoftware,"3","9","1"
blackecho,"2","38","7"
blacked,"1","1","7"
BlackHole,"26","21","24"
blakearchive,"6","32","37"
blakev,"6","6","23"
blampe,"2","17","22"
blandry,"13","18","8"
BLavery,"4","8","0"
blaze,"20","53","9"
Blazemeter,"9","100","37"
blbrock,"2","1","0"
blcook223,"3","1","0"
bleachbit,"7","79","6"
blechta,"8","1","12"
BlenderShare,"1","6","5"
bletham,"3","46","0"
Bleyddyn,"3","12","17"
blink1073,"6","4","32"
blitzrk,"1","8","0"
blixt,"10","8","14"
Blizzard,"8","13","0"
blockdiag,"4","1","38"
blockstack,"16","22","8"
bloggse,"3","5","3"
Bloodevil,"1","7","0"
bloomberg,"25","186","66"
bloomreach,"4","9","14"
blubber,"4","3","0"
blue-yonder,"35","157","218"
blueboxgroup,"13","22","22"
BlueBrain,"26","155","48"
bluec0re,"3","5","0"
bluecube,"6","66","20"
bluedazzle,"20","4","11"
bluedynamics,"11","6","30"
bluefish,"5","77","0"
bluekvirus,"8","1","24"
bluele,"10","6","7"
blueman-project,"9","71","53"
blueset,"28","5","14"
Blueshoe,"15","7","7"
bluestatedigital,"1","4","0"
blurstudio,"14","65","333"
Bluscream,"3","12","0"
bmabey,"5","10","0"
bmachiel,"5","5","5"
bmassman,"5","37","2"
bmcfee,"15","59","17"
bmerry,"1","13","0"
bmihelac,"11","21","4"
bminchew,"1","16","0"
bmorris3,"8","7","7"
bmr-cymru,"2","16","0"
bmtgoncalves,"2","6","0"
bmuller,"6","26","10"
bmun,"9","15","27"
bmvdgeijn,"1","32","0"
bmweiner,"22","6","3"
bnahill,"7","6","0"
bnbowman,"7","111","32"
bndl,"5","5","0"
bnoi,"2","33","20"
bnsnapper,"5","6","0"
BNUCNL,"9","19","6"
boakley,"12","31","31"
boatd,"4","15","10"
BobBowles,"1","3","0"
BobBuildTool,"2","67","31"
bobbypaton,"2","4","0"
bobbyrenwick,"1","1","0"
boberfly,"95","405","84"
Bobeye,"5","53","13"
BoboTiG,"1","14","16"
bobuk,"2","2","1"
bodylabs,"18","37","60"
bofm,"2","14","6"
bogdal,"8","18","13"
Bogdanp,"13","50","35"
bogdanvuk,"70","48","87"
bohdon,"5","29","23"
boisgera,"7","5","0"
bokeh,"137","351","230"
boldfield,"1","8","8"
bollwyvl,"7","26","5"
bolozna,"3","9","0"
bolt-project,"11","83","38"
Bolton-and-Menk-GIS,"8","11","25"
bonsudev,"4","2","0"
bonzini,"4","1","0"
bookieio,"16","38","54"
BookOwl,"16","35","0"
booktype,"2","3","1"
Bookworm-project,"3","9","0"
bootc,"7","11","0"
bootphon,"6","164","78"
booya-at,"8","41","30"
BoPeng,"1","65","0"
boppreh,"2","18","4"
boreq,"13","20","3"
borevitzlab,"12","44","30"
borgstrom,"3","15","5"
boriel,"16","184","191"
borisbabic,"1","1","2"
borkit,"4","15","0"
borntyping,"8","24","5"
bos,"1","6","3"
boshmaf,"1","5","0"
BotBotMe,"1","1","0"
BotDevGroup,"7","11","11"
botify-labs,"94","72","153"
boto,"29","110","130"
botstory,"19","51","17"
bottlepy,"10","45","2"
bouhlelma,"11","40","10"
Bouke,"27","17","10"
bouncer-app,"8","4","16"
boundlessgeo,"80","458","241"
bovee,"8","81","51"
bow,"6","55","8"
box,"58","133","336"
boxcore,"2","1","0"
boxed,"7","57","12"
boxus-plants,"2","3","5"
boyank,"2","3","0"
boydgreenfield,"3","6","0"
BoypHolding,"20","20","39"
bozokopic,"1","22","0"
bparzella,"34","8","12"
bprinty,"4","1","0"
bpsagar,"1","28","45"
bpsmith,"35","119","34"
bq,"26","112","45"
bqlabs,"17","59","23"
Brachi,"9","57","12"
brack3t,"6","2","0"
bradcornford,"1","2","1"
bradfordboyle,"2","60","0"
bradleyg,"14","4","7"
bradmontgomery,"6","27","5"
bradrf,"12","22","13"
BradWhittington,"3","12","0"
braedon,"1","29","0"
braiden,"1","3","0"
braingineer,"16","38","13"
brainiak,"1","31","1"
brainix,"5","31","20"
BrainPad,"2","41","33"
brainstorm-ai,"12","76","145"
brainstudio-team,"1","3","0"
BrainTech,"45","185","124"
braintree,"11","107","168"
bram85,"1","168","29"
bramwalet,"8","45","16"
brandicted,"2","8","7"
brandjon,"12","7","4"
brandon-rhodes,"7","28","1"
brandoncurtis,"1","1","0"
brandonhamilton,"5","2","1"
BrandonSmithJ,"8","39","0"
brandontrabucco,"1","1","0"
brandoshmando,"34","2","2"
brannon,"1","7","5"
brave,"1","3","0"
bravomikekilo,"11","59","14"
Brazelton-Lab,"5","26","0"
brbsix,"1","8","0"
BRCDcomm,"18","15","7"
bread-and-pepper,"11","9","18"
breakwa11,"6","3","0"
brechtm,"20","145","134"
bregman-arie,"1","5","35"
brendan-w,"5","27","10"
brendanator,"3","25","7"
brendangregg,"1","22","0"
brendanv,"1","17","6"
brendonh,"1","4","6"
brennv,"1","7","0"
brentp,"10","143","6"
Brett777,"3","37","2"
brettc,"1","39","11"
brettcannon,"10","37","31"
BrewCenter,"2","1","0"
brews,"1","3","4"
BRiAl,"5","112","0"
brian-rose,"17","7","22"
brian-team,"8","7","5"
briancappello,"25","89","78"
brianclements,"1","1","0"
BrianGallew,"13","21","0"
brianhornsby,"1","2","0"
brianhouse,"17","58","25"
brianr747,"4","10","10"
BridgeCityBicycleCoop,"3","8","5"
briennakh,"2","9","4"
brilee,"1","30","9"
Briles,"2","1","0"
briney,"9","165","54"
briot,"6","33","10"
Bristol-Braille,"5","15","21"
Britefury,"2","12","1"
britram,"2","15","2"
brkt,"9","5","0"
brmc,"7","2","0"
BRML,"2","40","3"
broadbent,"3","1","2"
broadinstitute,"30","207","29"
Brobin,"8","54","6"
brocaar,"5","1","3"
brocade-vadc,"2","6","15"
brodie,"7","23","0"
BroganD1993,"2","10","11"
brokkr,"16","50","0"
brombo,"136","1455","662"
bronto,"1","31","10"
broonie89,"2","2","0"
brosner,"6","1","1"
Brown-University-Library,"3","5","2"
browncoat-ninjas,"12","8","21"
brownhead,"4","6","0"
browniebroke,"10","7","3"
brtmr,"5","4","0"
bruceg,"2","1","0"
BruceSherwood,"1","1","8"
bruceyou,"56","8","47"
BruceZhang1993,"5","5","2"
bruderstein,"16","72","4"
brunato,"25","54","35"
brutall,"2","15","1"
brutasse,"25","62","14"
brutasse-archive,"3","3","0"
bruth,"21","29","3"
brutus,"13","14","14"
brwnj,"2","24","2"
bryanforbes,"2","43","31"
bryant,"3","7","3"
bryantrobbins,"2","8","0"
brycefrank,"1","27","3"
bryndin,"1","12","19"
brysontyrrell,"1","3","10"
brython-dev,"310","388","146"
bsautermeister,"6","9","27"
bsc-dd,"16","73","13"
bsc-pm,"2","9","3"
bshao001,"31","5","35"
bskari,"3","42","16"
bskinn,"5","15","26"
bslatkin,"4","194","6"
bsmurphy,"2","7","0"
bsnacks000,"16","5","3"
bspaans,"39","39","0"
bt3gl,"6","96","59"
bthorne93,"2","10","2"
btimby,"8","19","32"
btjhjeon,"6","37","0"
btubbs,"8","21","4"
bububa,"6","13","3"
buchuki,"6","7","0"
buckket,"3","12","32"
bucknerns,"9","1","8"
bueda,"7","4","14"
buffer,"116","79","306"
bufferx,"7","6","6"
bugobliterator,"10","8","13"
bugsnag,"30","26","13"
buguroo,"26","125","25"
buildbot,"170","3166","104"
buildinspace,"5","22","8"
bumblebeefr,"2","27","10"
bunbun,"19","155","1"
bunchesofdonald,"1","2","2"
bundlewrap,"17","118","82"
buntine,"1","8","0"
BUPT-OJ-V4,"3","5","7"
burakbayramli,"18","193","38"
bureaucratic-labs,"13","86","85"
buret,"14","87","0"
burke-software,"7","3","3"
burnash,"3","19","1"
burnison,"2","12","28"
BurntSushi,"8","30","16"
buruzaemon,"4","13","0"
butala,"10","118","19"
button,"1","2","0"
buzzfeed,"16","30","0"
BuzzFeedNews,"4","22","3"
bvcms,"2","4","3"
bw4sz,"3","30","0"
bwaldvogel,"5","15","0"
bwalkowi,"1","9","1"
bwesterb,"13","24","20"
bwhite,"15","82","5"
BWMod,"3","2","0"
bwohlberg,"16","53","3"
bwrsandman,"3","10","12"
bx,"18","17","2"
bxlab,"36","200","14"
bxshi,"2","3","0"
byashimov,"2","3","2"
Byhiras,"1","4","0"
byroot,"9","2","3"
Bystroushaak,"1","27","13"
byt3bl33d3r,"71","157","67"
byt3smith,"3","30","1"
bytebrew,"2","2","1"
ByteMail,"10","1","0"
byteweaver,"3","3","11"
byu-osl,"1","2","24"
byuflowlab,"2","1","0"
byxor,"1","88","2"
ByzantineFailure,"1","6","2"
byztxt,"1","1","0"
bzamecnik,"9","89","1"
bzero,"12","22","80"
c-amr,"1","11","5"
c-bata,"8","14","5"
c-matthews,"6","2","0"
c-PRIMED,"18","57","19"
c-w,"4","15","53"
c00w,"4","26","7"
c0fec0de,"4","62","40"
c0ntribut0r,"1","2","0"
c2corg,"52","93","52"
c2nes,"7","12","7"
c2theg,"1","1","0"
c3cashdesk,"9","88","59"
c3nav,"43","74","176"
c9,"1","2","0"
CAB-LAB,"3","24","57"
cablehead,"1","201","11"
cache-rules,"1","11","1"
CacheBrowser,"12","6","5"
cackharot,"31","14","26"
CactusDev,"20","35","35"
Cadair,"2","4","1"
Cadasta,"191","193","99"
Cadene,"1","20","1"
caelan,"5","253","7"
cafe-grader-team,"95","73","75"
caffeinehit,"6","8","7"
Caged,"8","3","0"
cahirwpz,"3","64","60"
cahya-wirawan,"1","16","7"
cai502,"1","1","1"
caioariede,"19","30","14"
caiorss,"15","115","16"
Cairnarvon,"11","6","1"
caisq,"14","117","21"
cajal,"2","34","65"
cakebread,"7","6","0"
caktus,"66","148","36"
Cal-CS-61A-Staff,"34","117","51"
calaldees,"10","107","63"
caleb531,"1","20","18"
CalebBell,"15","323","1"
calebj,"20","55","45"
calebmadrigal,"2","94","2"
calebsmith,"15","5","6"
calexil,"48","93","52"
california-civic-data-coalition,"29","87","163"
calliope-project,"93","111","34"
callowayproject,"31","48","16"
calmjs,"26","110","4"
calmofthestorm,"3","8","0"
calston,"6","132","0"
CalthorpeAnalytics,"71","231","161"
CalumJEadie,"3","3","1"
calvinchengx,"9","28","0"
Calysto,"3","32","3"
cambridgehackers,"6","17","41"
CamDavidsonPilon,"9","22","22"
cameronbwhite,"1","1","4"
CameronLonsdale,"2","31","0"
cameronmaske,"2","3","5"
CAMI-challenge,"1","15","0"
camlorn,"1","55","3"
campbellr,"1","4","3"
camptocamp,"33","157","12"
camsaul,"11","4","0"
Canaan-Creative,"1","5","0"
CanalTP,"86","159","68"
canaryhealth,"11","9","3"
CanberraUAV,"3","11","9"
cancan101,"1","28","0"
cancro7,"5","22","33"
Candihub,"4","24","12"
candlepin,"52","112","141"
cangermueller,"3","31","2"
canihavesomecoffee,"5","16","47"
canonical-ols,"13","45","22"
CanonicalLtd,"61","257","99"
CanopyTax,"4","45","12"
canvasnetworks,"65","155","182"
Capitains,"5","19","31"
capitalone,"61","371","277"
capless,"3","2","3"
captin411,"6","7","8"
Captricity,"2","7","6"
captrona-ab,"7","2","0"
Caramel,"2","1","0"
carbonblack,"2","16","8"
CareerVillage,"4","7","10"
carefree0910,"8","259","131"
CaringCaribou,"1","6","3"
carletes,"3","30","31"
CarlFK,"8","65","6"
carlio,"6","2","2"
carljm,"78","43","16"
carlodef,"1","10","0"
carloderamo,"1","42","65"
carlomt,"45","25","19"
carlos-jenkins,"10","20","3"
carlospalol,"9","1","9"
carnby,"1","9","2"
caronc,"123","191","137"
Caronthir,"2","8","4"
carpedm20,"15","82","39"
carpyncho,"11","22","24"
Carreau,"2","33","8"
carsongee,"18","11","13"
CarterBain,"16","105","73"
Cartocite,"3","15","6"
CartoDB,"27","304","247"
